FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,2010,2018,2020
A,Annual,GMB,"Gambia, The",WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,7.94329834,8.554849625,9.206991196
A,Annual,GMB,"Gambia, The",WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,7.886590958,8.860852242,9.520092964
A,Annual,GMB,"Gambia, The",WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.378642023,0.416072845,0.435574263
A,Annual,GMB,"Gambia, The",WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.365373194,0.390875876,0.407627523
A,Annual,GMB,"Gambia, The",WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.371689707,0.403292865,0.421570629
A,Annual,GMB,"Gambia, The",WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.361645401,0.389003754,0.407079667
A,Annual,GMB,"Gambia, The",WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.347386211,0.36220482,0.37754491
A,Annual,GMB,"Gambia, The",WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.355226547,0.377075166,0.39422816
A,Annual,GMB,"Gambia, The",WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.393703133,0.437862486,0.457949936
A,Annual,GMB,"Gambia, The",WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.381114721,0.41384235,0.430913687
A,Annual,GMB,"Gambia, The",WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.386153549,0.423093528,0.441803724
A,Annual,GMB,"Gambia, The",WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,4.264603138,5.186001778,5.553391933
A,Annual,GMB,"Gambia, The",WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,4.270284653,4.819801331,5.187218189
A,Annual,GMB,"Gambia, The",WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,4.263063908,5.003186226,5.375419617
A,Annual,GMB,"Gambia, The",WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.786623001,0.768819392,0.836727202
A,Annual,GMB,"Gambia, The",WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.745467901,0.740508199,0.78428632
A,Annual,GMB,"Gambia, The",WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.765710831,0.754318476,0.810327888
A,Annual,GMB,"Gambia, The",WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.928327382,0.944476902,0.946369827
A,Annual,GMB,"Gambia, The",WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.917789042,0.934941053,0.937157512
A,Annual,GMB,"Gambia, The",WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.922890842,0.939612329,0.941635072
A,Annual,GMB,"Gambia, The",WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,339.6520996,353.5550232,353.5550232
A,Annual,GMB,"Gambia, The",WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,335.9974365,352.124939,352.124939
A,Annual,GMB,"Gambia, The",WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,337.8411255,352.8996277,352.8996277
A,Annual,GRC,Greece,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.954959393,0.956792593,0.958251238
A,Annual,GRC,Greece,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.895360351,0.904187858,0.90789175
A,Annual,GRC,Greece,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.925095439,0.930487394,0.933005095
A,Annual,GRC,Greece,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.3735342,13.28767872,13.28767872
A,Annual,GRC,Greece,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.39451218,13.29149151,13.29149151
A,Annual,GRC,Greece,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.38241482,13.28889275,13.28889275
A,Annual,GRC,Greece,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.737544358,0.716802716,0.712577581
A,Annual,GRC,Greece,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.692765892,0.674274504,0.668559432
A,Annual,GRC,Greece,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.71486032,0.694805861,0.690006495
A,Annual,GRC,Greece,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.72817266,0.704960465,0.702479661
A,Annual,GRC,Greece,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.679509759,0.660118818,0.656585693
A,Annual,GRC,Greece,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.703682542,0.682982624,0.680386543
A,Annual,GRC,Greece,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.746996284,0.728338897,0.723289728
A,Annual,GRC,Greece,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.706423521,0.688610971,0.681268811
A,Annual,GRC,Greece,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.725378215,0.706197143,0.700130165
A,Annual,GRC,Greece,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.60747337,10.24355507,10.15624142
A,Annual,GRC,Greece,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.31808949,9.917011261,9.778651237
A,Annual,GRC,Greece,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.46437168,10.07308674,9.964250565
A,Annual,GRC,Greece,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996382117,0.99577564,0.99589622
A,Annual,GRC,Greece,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.99580729,0.995079398,0.995217621
A,Annual,GRC,Greece,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996087551,0.995418608,0.995549917
A,Annual,GRC,Greece,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,495.7306519,481.8164368,477.7095642
A,Annual,GRC,Greece,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,481.451355,466.3233032,459.8172302
A,Annual,GRC,Greece,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,488.7184143,473.7549744,468.6362305
A,Annual,GRD,Grenada,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.884441435,0.881879091,0.882643938
A,Annual,GRD,Grenada,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.822698355,0.820539951,0.821351647
A,Annual,GRD,Grenada,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.852134228,0.850085139,0.85086751
A,Annual,GRD,Grenada,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,13.13885593,13.26153278
A,Annual,GRD,Grenada,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,11.89856052,12.94243431
A,Annual,GRD,Grenada,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.49960518,13.09943867
A,Annual,GRD,Grenada,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.578019738,0.596690476
A,Annual,GRD,Grenada,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.509237409,0.536143899
A,Annual,GRD,Grenada,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.541194916,0.56507051
A,Annual,GRD,Grenada,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.565366566,0.582717896
A,Annual,GRD,Grenada,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.497807294,0.522434115
A,Annual,GRD,Grenada,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.531032741,0.553347826
A,Annual,GRD,Grenada,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.590360701,0.611275077
A,Annual,GRD,Grenada,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.520559609,0.549245358
A,Annual,GRD,Grenada,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.550968289,0.576623678
A,Annual,GRD,Grenada,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.287431717,8.677792549
A,Annual,GRD,Grenada,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.23785305,7.873888969
A,Annual,GRD,Grenada,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.741018772,8.273588181
A,Annual,GRD,Grenada,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.986974955,0.986065567,0.986126959
A,Annual,GRD,Grenada,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.98459363,0.983421266,0.983495533
A,Annual,GRD,Grenada,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.985756695,0.984724998,0.984778941
A,Annual,GRD,Grenada,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,394.2234192,408.973877
A,Annual,GRD,Grenada,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,380.1853027,380.2361145
A,Annual,GRD,Grenada,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,387.0631714,394.7491455
A,Annual,GTM,Guatemala,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.874971271,0.887355804,0.890324891
A,Annual,GTM,Guatemala,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.76983285,0.79633832,0.800702453
A,Annual,GTM,Guatemala,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.824142218,0.84315604,0.846656263
A,Annual,GTM,Guatemala,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.17815781,9.521496773,9.693797112
A,Annual,GTM,Guatemala,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.36534023,9.6061306,9.733181
A,Annual,GTM,Guatemala,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,10.27219391,9.563252449,9.712480545
A,Annual,GTM,Guatemala,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.448515922,0.465891808,0.470941007
A,Annual,GTM,Guatemala,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.435868472,0.447535813,0.451574177
A,Annual,GTM,Guatemala,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.441940814,0.456771225,0.461270094
A,Annual,GTM,Guatemala,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.441672236,0.455764472,0.460419208
A,Annual,GTM,Guatemala,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.42810598,0.435878515,0.439464241
A,Annual,GTM,Guatemala,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.435229212,0.447209775,0.451281309
A,Annual,GTM,Guatemala,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.455457628,0.475495815,0.48085472
A,Annual,GTM,Guatemala,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.443552971,0.458540142,0.462879509
A,Annual,GTM,Guatemala,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.448613465,0.465590835,0.470376641
A,Annual,GTM,Guatemala,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.006363869,6.217450619,6.3299613
A,Annual,GTM,Guatemala,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.162810326,6.184491634,6.266287804
A,Annual,GTM,Guatemala,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.072793484,6.200928688,6.297689915
A,Annual,GTM,Guatemala,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.483955204,0.539098859,0.539098859
A,Annual,GTM,Guatemala,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.485317588,0.527034879,0.527034879
A,Annual,GTM,Guatemala,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.484635472,0.532863855,0.532863855
A,Annual,GTM,Guatemala,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.968478799,0.975787342,0.97657758
A,Annual,GTM,Guatemala,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.961686194,0.970182836,0.971167982
A,Annual,GTM,Guatemala,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.964988947,0.972921729,0.973814964
A,Annual,GTM,Guatemala,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,368.8267822,408.1192932,408.1192932
A,Annual,GTM,Guatemala,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,371.5996094,402.3792114,402.3792114
A,Annual,GTM,Guatemala,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,369.4922485,405.2575684,405.2575684
A,Annual,GUY,Guyana,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.810019135,0.816642642,0.819192886
A,Annual,GUY,Guyana,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.709896088,0.730031371,0.73222363
A,Annual,GUY,Guyana,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.758646727,0.772076905,0.774362803
A,Annual,GUY,Guyana,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.30990696,12.30990696
A,Annual,GUY,Guyana,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.10648537,12.10648537
A,Annual,GUY,Guyana,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,12.20394611,12.20394611
A,Annual,GUY,Guyana,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.515205979,0.51609838
A,Annual,GUY,Guyana,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.476087958,0.476975411
A,Annual,GUY,Guyana,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.494343042,0.495226473
A,Annual,GUY,Guyana,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.49704662,0.497538656
A,Annual,GUY,Guyana,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.455657661,0.456139714
A,Annual,GUY,Guyana,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.476910084,0.477365136
A,Annual,GUY,Guyana,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.530359149,0.53133893
A,Annual,GUY,Guyana,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.492718726,0.493655682
A,Annual,GUY,Guyana,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.508752704,0.509675324
A,Annual,GUY,Guyana,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,7.015966892,7.015966892
A,Annual,GUY,Guyana,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,6.542747498,6.542747498
A,Annual,GUY,Guyana,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,6.763249397,6.763249397
A,Annual,GUY,Guyana,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.815999031,0.900620461,0.900620461
A,Annual,GUY,Guyana,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.798487663,0.874579489,0.874579489
A,Annual,GUY,Guyana,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.807265818,0.887291074,0.887291074
A,Annual,GUY,Guyana,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.967384875,0.972985923,0.973860383
A,Annual,GUY,Guyana,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.958003998,0.964923203,0.966030359
A,Annual,GUY,Guyana,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.96256572,0.968847811,0.969855309
A,Annual,GUY,Guyana,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,356.2154541,356.2154541
A,Annual,GUY,Guyana,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,337.770813,337.770813
A,Annual,GUY,Guyana,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,346.3659058,346.3659058
A,Annual,HIC,High income,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.9396358,0.94471744,0.9454321
A,Annual,HIC,High income,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.8815582,0.89473569,0.89706354
A,Annual,HIC,High income,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.90985556,0.91910415,0.92059996
A,Annual,HIC,High income,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.051399,13.259285,13.239085
A,Annual,HIC,High income,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.897275,13.130621,13.106458
A,Annual,HIC,High income,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.985927,13.187169,13.165449
A,Annual,HIC,High income,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.72,0.74,0.73
A,Annual,HIC,High income,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.68,0.7,0.69
A,Annual,HIC,High income,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.7,0.72,0.71
A,Annual,HIC,High income,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.71,0.73,0.72
A,Annual,HIC,High income,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.67,0.69,0.68
A,Annual,HIC,High income,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.69,0.71,0.7
A,Annual,HIC,High income,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.73,0.75,0.74
